DAY,REGION,CUSTOMER_TYPE,BATTERY_ACTION,ACTION_COUNT,TOTAL_IMPORT_KWH,TOTAL_EXPORT_KWH,TOTAL_IMPORT_COST_EUR,TOTAL_EXPORT_REVENUE_EUR,TOTAL_NET_MARGIN_EUR,TOTAL_CUSTOMER_MARGIN_EUR,TOTAL_EPOWER_MARGIN_EUR
2026-04-29,North,Privatkunde,SELF_CONSUME,34300,24780.1,12844.2,2565.6053,1397.1738,-1168.4315,-817.8987,-350.5326
2026-04-29,South,Gewerbekunde,CHARGE,375,1092.2,27.2,19.5715,1.1402,-18.4313,-12.9006,-5.5293
2026-04-29,South,Gewerbekunde,DISCHARGE,900,212.4,1943.3,31.265,283.4544,252.1894,176.537,75.659
2026-04-29,South,Gewerbekunde,MAX_CHARGE,2175,9125.2,0,-272.7325,0,272.7325,190.9003,81.8175
2026-04-29,South,Gewerbekunde,SELF_CONSUME,3750,2783,1431.1,288.2277,155.0874,-133.1403,-93.1981,-39.943
2026-04-29,South,Kleingewerbe,CHARGE,1060,3130.3,69.1,56.4588,2.8967,-53.5621,-37.489,-16.0672
2026-04-29,South,Kleingewerbe,DISCHARGE,2544,596.5,5534.8,88.3932,806.9534,718.5602,503.0029,215.5736
2026-04-29,South,Kleingewerbe,MAX_CHARGE,6148,25690.6,0,-769.4158,0,769.4158,538.5571,230.8168
2026-04-29,South,Kleingewerbe,SELF_CONSUME,10600,7618.2,4030.9,788.2249,438.5157,-349.7092,-244.7946,-104.9168
2026-04-29,South,Privatkunde,CHARGE,4175,12153.1,265.6,217.3771,11.1328,-206.2443,-144.3554,-61.8662
2026-04-29,South,Privatkunde,DISCHARGE,10020,2356.3,21838.5,347.7069,3185.8219,2838.115,1986.7186,851.4605
2026-04-29,South,Privatkunde,MAX_CHARGE,24215,101321.6,0,-3036.638,0,3036.638,2125.51,910.9765
2026-04-29,South,Privatkunde,SELF_CONSUME,41750,30293.4,15663.1,3133.5662,1707.0111,-1426.5551,-998.5888,-427.9539
2026-04-29,West,Gewerbekunde,CHARGE,395,1152.1,23,20.6771,0.964,-19.7131,-13.7969,-5.9128
2026-04-29,West,Gewerbekunde,DISCHARGE,948,200,2117.7,29.4962,309.0392,279.543,195.6826,83.8649
2026-04-29,West,Gewerbekunde,MAX_CHARGE,2291,9575.5,0,-286.259,0,286.259,200.3686,85.8759
2026-04-29,West,Gewerbekunde,SELF_CONSUME,3950,2762,1580.1,285.5875,172.0154,-113.5721,-79.4984,-34.0716
2026-04-29,West,Kleingewerbe,CHARGE,1070,3138,61.8,56.5414,2.5907,-53.9507,-37.7617,-16.1839
2026-04-29,West,Kleingewerbe,DISCHARGE,2568,597.9,5801.8,88.4827,846.2625,757.7798,530.4553,227.3437
2026-04-29,West,Kleingewerbe,MAX_CHARGE,6206,25945.3,0,-775.8194,0,775.8194,543.0375,232.7385
2026-04-29,West,Kleingewerbe,SELF_CONSUME,10700,7908.8,3944.8,818.4638,429.8785,-388.5853,-272.0019,-116.5744
2026-04-29,West,Privatkunde,CHARGE,4525,13209.1,308.5,237.4697,12.931,-224.5387,-157.162,-67.3605
2026-04-29,West,Privatkunde,DISCHARGE,10860,2638.9,23807.2,390.2249,3471.7666,3081.5417,2157.1263,924.4917
2026-04-29,West,Privatkunde,MAX_CHARGE,26245,109567.7,0,-3281.1932,0,3281.1932,2296.6944,984.3392
2026-04-29,West,Privatkunde,SELF_CONSUME,45250,32927.9,17064.3,3408.5535,1856.371,-1552.1825,-1086.5274,-465.6542
2026-04-30,East,Gewerbekunde,CHARGE,352,980.2,26.3,14.597,0.9955,-13.6015,-9.5213,-4.0805
2026-04-30,East,Gewerbekunde,DISCHARGE,704,81.9,1932.4,11.3532,312.2207,300.8675,210.6045,90.2672
2026-04-30,East,Gewerbekunde,MAX_CHARGE,1232,5136.4,0,-72.2743,0,72.2743,50.5863,21.6774
2026-04-30,East,Gewerbekunde,SELF_CONSUME,1936,1186.7,1220.5,121.4516,134.6764,13.2248,9.2587,3.9672
2026-04-30,East,Kleingewerbe,CHARGE,1208,3379.9,94.7,50.4034,3.7422,-46.6612,-32.6616,-13.9975
2026-04-30,East,Kleingewerbe,DISCHARGE,2416,315.2,6470.3,43.8215,1046.9636,1003.1421,702.193,300.9642
2026-04-30,East,Kleingewerbe,MAX_CHARGE,4228,17573.6,0,-245.2616,0,245.2616,171.6665,73.5698
2026-04-30,East,Kleingewerbe,SELF_CONSUME,6644,4180.9,3909.8,427.4656,433.5343,6.0687,4.2532,1.8192
2026-04-30,East,Privatkunde,CHARGE,4904,13992,430.1,210.8071,17.0406,-193.7665,-135.6322,-58.1287
2026-04-30,East,Privatkunde,DISCHARGE,9808,1478.4,26439,205.5987,4279.8298,4074.2311,2851.9319,1222.3583
2026-04-30,East,Privatkunde,MAX_CHARGE,17164,71814.4,0,-1005.033,0,1005.033,703.4559,301.4679
2026-04-30,East,Privatkunde,SELF_CONSUME,26972,17475.2,16353.3,1785.6653,1811.4105,25.7452,18.0455,7.7251
2026-04-30,North,Gewerbekunde,CHARGE,536,1490.1,42.9,22.1457,1.776,-20.3697,-14.2582,-6.112
2026-04-30,North,Gewerbekunde,DISCHARGE,1072,159.8,2813.2,22.1705,455.8756,433.7051,303.5903,130.1211
2026-04-30,North,Gewerbekunde,MAX_CHARGE,1876,7855,0,-109.4631,0,109.4631,76.6174,32.8354
2026-04-30,North,Gewerbekunde,SELF_CONSUME,2948,1886.7,1706.7,193.1479,189.2632,-3.8847,-2.7166,-1.1659
2026-04-30,North,Kleingewerbe,CHARGE,1288,3674.6,112,54.88,4.4549,-50.4251,-35.298,-15.1281
2026-04-30,North,Kleingewerbe,DISCHARGE,2576,365.5,7089.9,50.9198,1146.6934,1095.7736,767.033,328.7555
2026-04-30,North,Kleingewerbe,MAX_CHARGE,4508,18821.8,0,-262.7871,0,262.7871,183.934,78.8274
2026-04-30,North,Kleingewerbe,SELF_CONSUME,7084,4586.1,4412.1,468.2904,488.5263,20.2359,14.1674,6.0724
2026-04-30,North,Privatkunde,CHARGE,5488,15534,447.8,231.7592,18.1616,-213.5976,-149.5184,-64.0775
2026-04-30,North,Privatkunde,DISCHARGE,10976,1594.4,29493.1,221.8067,4769.266,4547.4593,3183.1887,1364.3329
2026-04-30,North,Privatkunde,MAX_CHARGE,19208,80389,0,-1126.8757,0,1126.8757,788.7373,338.0185
2026-04-30,North,Privatkunde,SELF_CONSUME,30184,19745,18086.3,2016.3731,2005.1247,-11.2484,-7.8446,-3.3707
2026-04-30,South,Gewerbekunde,CHARGE,600,1703.3,48.9,25.6567,1.892,-23.7647,-16.6349,-7.1298
2026-04-30,South,Gewerbekunde,DISCHARGE,1200,181.3,3251.5,25.1219,525.4852,500.3633,350.2518,150.121
2026-04-30,South,Gewerbekunde,MAX_CHARGE,2100,8779.4,0,-122.7911,0,122.7911,85.9463,36.8316
2026-04-30,South,Gewerbekunde,SELF_CONSUME,3300,2304.4,1996.8,236.0019,221.3513,-14.6506,-10.2546,-4.3937
2026-04-30,South,Kleingewerbe,CHARGE,1696,4862.1,144.6,73.3908,5.6381,-67.7527,-47.4258,-20.3258
2026-04-30,South,Kleingewerbe,DISCHARGE,3392,515.6,9019.5,71.7172,1457.4288,1385.7116,969.9916,415.7425
2026-04-30,South,Kleingewerbe,MAX_CHARGE,5936,24875.4,0,-348.0435,0,348.0435,243.6111,104.3974
2026-04-30,South,Kleingewerbe,SELF_CONSUME,9328,6245.7,5467.9,639.2624,605.981,-33.2814,-23.2877,-9.9828
2026-04-30,South,Privatkunde,CHARGE,6680,18823.5,549.4,280.567,22.0268,-258.5402,-180.9738,-77.5588
2026-04-30,South,Privatkunde,DISCHARGE,13360,2007.6,36485.9,279.2073,5902.8423,5623.635,3936.5032,1687.2124
2026-04-30,South,Privatkunde,MAX_CHARGE,23380,97829.2,0,-1368.0307,0,1368.0307,957.5353,410.3585
2026-04-30,South,Privatkunde,SELF_CONSUME,36740,24321.3,21981.1,2487.6642,2438.7425,-48.9217,-34.2171,-14.6849
2026-04-30,West,Gewerbekunde,CHARGE,632,1777.5,53.2,26.496,2.1633,-24.3327,-17.0338,-7.3001
2026-04-30,West,Gewerbekunde,DISCHARGE,1264,194.6,3566.8,27.0001,577.5139,550.5138,385.3554,165.1644
2026-04-30,West,Gewerbekunde,MAX_CHARGE,2212,9170.2,0,-128.0569,0,128.0569,89.6321,38.4148
2026-04-30,West,Gewerbekunde,SELF_CONSUME,3476,2309.7,2144.8,236.346,238.2662,1.9202,1.3503,0.5778
2026-04-30,West,Kleingewerbe,CHARGE,1712,4916.3,136.1,73.8682,5.3892,-68.479,-47.935,-20.5425
2026-04-30,West,Kleingewerbe,DISCHARGE,3424,511.9,9342.4,71.0586,1510.9513,1439.8927,1007.915,431.9973
2026-04-30,West,Kleingewerbe,MAX_CHARGE,5992,25138.2,0,-350.6654,0,350.6654,245.4401,105.1851
2026-04-30,West,Kleingewerbe,SELF_CONSUME,9416,6158.4,5885.1,629.483,651.5053,22.0223,15.4194,6.6071
2026-04-30,West,Privatkunde,CHARGE,7240,20567.3,601.7,308.5716,23.7767,-284.7949,-199.3496,-85.4374
2026-04-30,West,Privatkunde,DISCHARGE,14480,2037.8,39178.7,283.048,6341.28,6058.232,4240.7182,1817.5963
2026-04-30,West,Privatkunde,MAX_CHARGE,25340,106065,0,-1484.5736,0,1484.5736,1039.1057,445.3208
2026-04-30,West,Privatkunde,SELF_CONSUME,39820,25954.7,24202,2653.8636,2681.08,27.2164,19.0675,8.1708
2026-05-01,East,Gewerbekunde,CHARGE,396,1115,35.9,10.4257,0.5956,-9.8301,-6.881,-2.951
2026-05-01,East,Gewerbekunde,DISCHARGE,440,39.5,1241.9,6.2248,220.3152,214.0904,149.8637,64.2284
2026-05-01,East,Gewerbekunde,MAX_CHARGE,1408,5879.8,0,-1242.7957,0,1242.7957,869.9588,372.8444
2026-05-01,East,Gewerbekunde,SELF_CONSUME,1980,1101.3,1205.4,111.5907,130.6624,19.0717,13.3535,5.7236
2026-05-01,East,Kleingewerbe,CHARGE,1359,3877.2,97.8,35.9668,1.6208,-34.346,-24.0427,-10.308
2026-05-01,East,Kleingewerbe,DISCHARGE,1510,178.1,4315.1,28.2013,766.3891,738.1878,516.7312,221.459
2026-05-01,East,Kleingewerbe,MAX_CHARGE,4832,20299.8,0,-4247.9134,0,4247.9134,2973.5394,1274.3946
2026-05-01,East,Kleingewerbe,SELF_CONSUME,6795,3973.7,4023.1,402.7577,435.1444,32.3867,22.6749,9.7157
2026-05-01,East,Privatkunde,CHARGE,5517,15832.4,444.2,148.0417,7.5422,-140.4995,-98.3504,-42.1628
2026-05-01,East,Privatkunde,DISCHARGE,6130,666.1,17649.2,103.9192,3132.1427,3028.2235,2119.7589,908.4834
2026-05-01,East,Privatkunde,MAX_CHARGE,19616,82182,0,-17245.9811,0,17245.9811,12072.1988,5173.873
2026-05-01,East,Privatkunde,SELF_CONSUME,27585,16049.9,17104.6,1626.1222,1848.3597,222.2375,155.5908,66.6731
2026-05-01,North,Gewerbekunde,CHARGE,603,1749.2,42.4,16.5271,0.703,-15.8241,-11.0779,-4.7483
2026-05-01,North,Gewerbekunde,DISCHARGE,670,73,1863.8,11.7172,330.9082,319.191,223.4334,95.759
2026-05-01,North,Gewerbekunde,MAX_CHARGE,2144,8971.4,0,-1883.3952,0,1883.3952,1318.379,565.0284
2026-05-01,North,Gewerbekunde,SELF_CONSUME,3015,1759.2,1760.2,177.4733,190.8515,13.3782,9.3702,4.016
2026-05-01,North,Kleingewerbe,CHARGE,1449,4229.7,110,39.4977,1.9974,-37.5003,-26.25,-11.2535
2026-05-01,North,Kleingewerbe,DISCHARGE,1610,197.3,4536.2,30.6942,806.3276,775.6334,542.9438,232.6943
2026-05-01,North,Kleingewerbe,MAX_CHARGE,5152,21643.2,0,-4520.6163,0,4520.6163,3164.4362,1356.2055
2026-05-01,North,Kleingewerbe,SELF_CONSUME,7245,4241,4419.8,430.1267,477.3053,47.1786,33.0354,14.1514
2026-05-01,North,Privatkunde,CHARGE,6174,17770.3,413.1,166.107,7.5612,-158.5458,-110.9827,-47.5795
2026-05-01,North,Privatkunde,DISCHARGE,6860,809.6,19970,128.0733,3544.7251,3416.6518,2391.6593,1025.0128
2026-05-01,North,Privatkunde,MAX_CHARGE,21952,92044.6,0,-19340.0555,0,19340.0555,13538.0513,5802.1033
2026-05-01,North,Privatkunde,SELF_CONSUME,30870,17994.3,19005.7,1823.4034,2054.6243,231.2209,161.89,69.3636
2026-05-01,South,Gewerbekunde,CHARGE,675,1984.2,42.3,18.8945,0.7511,-18.1434,-12.7,-5.4448
2026-05-01,South,Gewerbekunde,DISCHARGE,750,82.6,2164.3,13.0418,384.244,371.2022,259.8415,111.3624
2026-05-01,South,Gewerbekunde,MAX_CHARGE,2400,10099.4,0,-2124.5648,0,2124.5648,1487.1966,637.3806
2026-05-01,South,Gewerbekunde,SELF_CONSUME,3375,2027.8,2014.2,205.4528,218.223,12.7702,8.9441,3.83
2026-05-01,South,Kleingewerbe,CHARGE,1908,5424.6,139.9,50.2689,2.4114,-47.8575,-33.5005,-14.3632
2026-05-01,South,Kleingewerbe,DISCHARGE,2120,256.4,6068.8,40.1138,1077.5362,1037.4224,726.1957,311.232
2026-05-01,South,Kleingewerbe,MAX_CHARGE,6784,28343.4,0,-5976.7637,0,5976.7637,4183.739,1793.0587
2026-05-01,South,Kleingewerbe,SELF_CONSUME,9540,5718,5596.9,580.3423,605.8874,25.5451,17.8965,7.662
2026-05-01,South,Privatkunde,CHARGE,7515,21699.2,544.8,203.4365,9.8155,-193.621,-135.5376,-58.1032
2026-05-01,South,Privatkunde,DISCHARGE,8350,975.3,24060.3,153.4107,4272.2761,4118.8654,2883.2039,1235.6817
2026-05-01,South,Privatkunde,MAX_CHARGE,26720,111792.6,0,-23432.0362,0,23432.0362,16402.437,7029.7217
2026-05-01,South,Privatkunde,SELF_CONSUME,37575,22257.7,22906.5,2253.2662,2478.3082,225.042,157.5735,67.5122
2026-05-01,West,Gewerbekunde,CHARGE,711,2015.9,53.2,18.8147,1.0992,-17.7155,-12.4018,-5.3171
2026-05-01,West,Gewerbekunde,DISCHARGE,790,99.3,2192.1,15.3318,389.6158,374.284,261.9993,112.2865
2026-05-01,West,Gewerbekunde,MAX_CHARGE,2528,10559.6,0,-2210.3445,0,2210.3445,1547.2432,663.1144
2026-05-01,West,Gewerbekunde,SELF_CONSUME,3555,1995.6,2082.3,202.8444,224.6332,21.7888,15.2582,6.5378
2026-05-01,West,Kleingewerbe,CHARGE,1926,5565.2,133.3,52.1945,2.4751,-49.7194,-34.8054,-14.9189
2026-05-01,West,Kleingewerbe,DISCHARGE,2140,256.1,6134.7,40.5434,1089.5957,1049.0523,734.3351,314.7206
2026-05-01,West,Kleingewerbe,MAX_CHARGE,6848,28766.8,0,-6044.7946,0,6044.7946,4231.3579,1813.469
2026-05-01,West,Kleingewerbe,SELF_CONSUME,9630,5868.3,5801.6,594.3082,628.3817,34.0735,23.8596,10.2221
2026-05-01,West,Privatkunde,CHARGE,8145,23381.8,618.2,217.7404,11.27,-206.4704,-144.5373,-61.9636
2026-05-01,West,Privatkunde,DISCHARGE,9050,1079.7,25716,169.8434,4568.4427,4398.5993,3079.0191,1319.6008
2026-05-01,West,Privatkunde,MAX_CHARGE,28960,121354.4,0,-25482.5278,0,25482.5278,17837.7755,7644.8817
2026-05-01,West,Privatkunde,SELF_CONSUME,40725,24032.5,24742.6,2436.1379,2675.6935,239.5556,167.7422,71.8497
2026-05-02,East,Gewerbekunde,CHARGE,528,1627.9,19,12.9465,0.8093,-12.1372,-8.4973,-3.6422
2026-05-02,East,Gewerbekunde,DISCHARGE,704,211.5,1943.6,30.8646,344.3441,313.4795,219.4345,94.0497
2026-05-02,East,Gewerbekunde,MAX_CHARGE,1188,4991.2,0,-255.0479,0,255.0479,178.5327,76.5182
2026-05-02,East,Gewerbekunde,SELF_CONSUME,1804,1019.4,1223.4,98.4737,136.856,38.3823,26.8634,11.5131
2026-05-02,East,Kleingewerbe,CHARGE,1812,5550.5,48.7,46.0697,2.0748,-43.9949,-30.7986,-13.1995
2026-05-02,East,Kleingewerbe,DISCHARGE,2416,732.7,6419.2,107.0494,1134.6101,1027.5607,719.2862,308.2831
2026-05-02,East,Kleingewerbe,MAX_CHARGE,4077,16911.7,0,-863.6609,0,863.6609,604.5573,259.1138
2026-05-02,East,Kleingewerbe,SELF_CONSUME,6191,3785.9,3806.1,368.3329,429.8435,61.5106,43.0571,18.4541
2026-05-02,East,Privatkunde,CHARGE,7356,22226.9,235.3,184.1263,10.0246,-174.1017,-121.8769,-52.236
2026-05-02,East,Privatkunde,DISCHARGE,9808,3025.3,26452.8,443.1549,4682.1193,4238.9644,2967.2559,1271.7522
2026-05-02,East,Privatkunde,MAX_CHARGE,16551,68820.6,0,-3544.6938,0,3544.6938,2481.2645,1063.4687
2026-05-02,East,Privatkunde,SELF_CONSUME,25133,14823.6,16031.1,1440.7302,1802.7837,362.0535,253.4404,108.6319
2026-05-02,North,Gewerbekunde,CHARGE,804,2446.6,22,20.525,0.937,-19.588,-13.7114,-5.8777
2026-05-02,North,Gewerbekunde,DISCHARGE,1072,346.6,2867.1,51.0165,508.5065,457.49,320.2415,137.2534
2026-05-02,North,Gewerbekunde,MAX_CHARGE,1809,7524.4,0,-388.7729,0,388.7729,272.1377,116.6387
2026-05-02,North,Gewerbekunde,SELF_CONSUME,2747,1704,1684.1,164.7727,189.9724,25.1997,17.6435,7.5578
2026-05-02,North,Kleingewerbe,CHARGE,1932,5911.9,55.9,48.6397,2.3817,-46.258,-32.3805,-13.8795
2026-05-02,North,Kleingewerbe,DISCHARGE,2576,759.4,7019.3,110.9789,1242.8774,1131.8985,792.3265,339.5862
2026-05-02,North,Kleingewerbe,MAX_CHARGE,4347,18002.4,0,-928.9968,0,928.9968,650.2902,278.7132
2026-05-02,North,Kleingewerbe,SELF_CONSUME,6601,3791.9,4276.4,368.037,481.7653,113.7283,79.6102,34.1238
2026-05-02,North,Privatkunde,CHARGE,8232,24805.4,219.4,203.7038,9.3468,-194.357,-136.0492,-58.3096
2026-05-02,North,Privatkunde,DISCHARGE,10976,3382.5,29562.4,494.9822,5234.2591,4739.2769,3317.4716,1421.8564
2026-05-02,North,Privatkunde,MAX_CHARGE,18522,76859.3,0,-3957.9037,0,3957.9037,2770.5,1187.4375
2026-05-02,North,Privatkunde,SELF_CONSUME,28126,16660,17597.4,1618.6648,1982.8731,364.2083,254.9557,109.2672
2026-05-02,South,Gewerbekunde,CHARGE,900,2713.5,28.9,23.0159,1.231,-21.7849,-15.2509,-6.538
2026-05-02,South,Gewerbekunde,DISCHARGE,1200,366.5,3248.3,53.7443,573.4545,519.7102,363.7939,155.9216
2026-05-02,South,Gewerbekunde,MAX_CHARGE,2025,8329.9,0,-431.3842,0,431.3842,301.965,129.4231
2026-05-02,South,Gewerbekunde,SELF_CONSUME,3075,1940.5,1955.2,189.384,221.1506,31.7666,22.2367,9.5342
2026-05-02,South,Kleingewerbe,CHARGE,2544,7710.9,67.7,63.815,2.8839,-60.9311,-42.6538,-18.28
2026-05-02,South,Kleingewerbe,DISCHARGE,3392,1090.8,9139.6,160.1991,1618.7709,1458.5718,1020.9942,437.5917
2026-05-02,South,Kleingewerbe,MAX_CHARGE,5724,23693.5,0,-1222.8696,0,1222.8696,856.0034,366.8787
2026-05-02,South,Kleingewerbe,SELF_CONSUME,8692,5384,5445.5,526.0078,613.7756,87.7678,61.4404,26.3349
2026-05-02,South,Privatkunde,CHARGE,10020,30264.5,274.6,252.4432,11.6969,-240.7463,-168.5335,-72.2305
2026-05-02,South,Privatkunde,DISCHARGE,13360,4165.7,35471.8,610.803,6282.9291,5672.1261,3970.4562,1701.7243
2026-05-02,South,Privatkunde,MAX_CHARGE,22545,93407.6,0,-4826.5883,0,4826.5883,3378.5795,1448.0523
2026-05-02,South,Privatkunde,SELF_CONSUME,34235,20510.6,21169.2,1995.795,2385.2735,389.4785,272.635,116.8505
2026-05-02,West,Gewerbekunde,CHARGE,948,2795.1,34.1,23.0727,1.4525,-21.6202,-15.133,-6.4863
2026-05-02,West,Gewerbekunde,DISCHARGE,1264,394.2,3448.2,58.0593,610.2372,552.1779,386.5228,165.6621
2026-05-02,West,Gewerbekunde,MAX_CHARGE,2133,8804.2,0,-453.8969,0,453.8969,317.7231,136.1773
2026-05-02,West,Gewerbekunde,SELF_CONSUME,3239,1851.7,2080.9,178.1522,233.9964,55.8442,39.0895,16.7542
2026-05-02,West,Kleingewerbe,CHARGE,2568,7886.8,69.5,65.6721,2.9606,-62.7115,-43.9027,-18.8172
2026-05-02,West,Kleingewerbe,DISCHARGE,3424,1095.2,9246.2,160.2893,1636.1915,1475.9022,1033.1292,442.7932
2026-05-02,West,Kleingewerbe,MAX_CHARGE,5778,23905.8,0,-1231.4692,0,1231.4692,862.0223,369.4621
2026-05-02,West,Kleingewerbe,SELF_CONSUME,8774,5355.4,5457.9,520.1542,616.0415,95.8873,67.1214,28.7674
2026-05-02,West,Privatkunde,CHARGE,10860,32921.4,310.1,273.0855,13.2099,-259.8756,-181.9185,-77.9705
2026-05-02,West,Privatkunde,DISCHARGE,14480,4460,39138.2,652.7111,6928.6378,6275.9267,4393.1222,1882.877
2026-05-02,West,Privatkunde,MAX_CHARGE,24435,100971.3,0,-5205.5426,0,5205.5426,3643.8481,1561.7445
2026-05-02,West,Privatkunde,SELF_CONSUME,37105,21772.5,23863.3,2119.5811,2681.2395,561.6584,393.154,168.5036
2026-05-03,East,Gewerbekunde,CHARGE,572,1260.9,90.6,31.0773,4.8474,-26.2299,-18.3629,-7.8695
2026-05-03,East,Gewerbekunde,DISCHARGE,616,135.9,1465.6,18.6218,207.1943,188.5725,132.0056,56.5715
2026-05-03,East,Gewerbekunde,MAX_CHARGE,1056,4358.2,0,-28.66,0,28.66,20.0573,8.5966
2026-05-03,East,Gewerbekunde,SELF_CONSUME,1980,1080.6,1137.8,116.6905,131.2081,14.5176,10.1654,4.3561
2026-05-03,East,Kleingewerbe,CHARGE,1963,4359.8,231.5,109.5567,12.8336,-96.7231,-67.7079,-29.0172
2026-05-03,East,Kleingewerbe,DISCHARGE,2114,480.5,4999,65.7193,706.7673,641.048,448.7489,192.3175
2026-05-03,East,Kleingewerbe,MAX_CHARGE,3624,14856,0,-98.3255,0,98.3255,68.8102,29.4936
2026-05-03,East,Kleingewerbe,SELF_CONSUME,6795,3808.5,3693.5,410.3946,426.4154,16.0208,11.2195,4.8035
2026-05-03,East,Privatkunde,CHARGE,7969,17757.6,1021.7,446.0131,55.801,-390.2121,-273.1466,-117.0614
2026-05-03,East,Privatkunde,DISCHARGE,8582,1766.8,20238.6,241.3617,2861.2585,2619.8968,1833.9868,785.9753
2026-05-03,East,Privatkunde,MAX_CHARGE,14712,60025.4,0,-396.8988,0,396.8988,277.7864,119.0531
2026-05-03,East,Privatkunde,SELF_CONSUME,27585,14932.2,15198.1,1607.9706,1753.7237,145.7531,102.0285,43.7158
2026-05-03,North,Gewerbekunde,CHARGE,871,1983.8,98.4,50.6344,5.4048,-45.2296,-31.6608,-13.5675
2026-05-03,North,Gewerbekunde,DISCHARGE,938,190.3,2208.4,25.9456,312.2177,286.2721,200.3976,85.8803
2026-05-03,North,Gewerbekunde,MAX_CHARGE,1608,6543,0,-43.181,0,43.181,30.2224,12.9534
2026-05-03,North,Gewerbekunde,SELF_CONSUME,3015,1671.3,1602,179.5574,184.8315,5.2741,3.6935,1.5822
2026-05-03,North,Kleingewerbe,CHARGE,2093,4685.1,288.1,116.841,15.5953,-101.2457,-70.8719,-30.3733
2026-05-03,North,Kleingewerbe,DISCHARGE,2254,458.7,5319.9,62.6245,752.4092,689.7847,482.8657,206.9372
2026-05-03,North,Kleingewerbe,MAX_CHARGE,3864,15669.8,0,-103.2525,0,103.2525,72.2626,30.9761
2026-05-03,North,Kleingewerbe,SELF_CONSUME,7245,3991.2,3886,430.0884,449.1207,19.0323,13.3246,5.7019
2026-05-03,North,Privatkunde,CHARGE,8918,19800.4,1143.7,502.9786,62.2976,-440.681,-308.4821,-132.1974
2026-05-03,North,Privatkunde,DISCHARGE,9604,2056,22373.9,280.9797,3163.5483,2882.5686,2017.8663,864.7762
2026-05-03,North,Privatkunde,MAX_CHARGE,16464,67066.8,0,-443.2084,0,443.2084,310.1903,132.9504
2026-05-03,North,Privatkunde,SELF_CONSUME,30870,16796,16591.6,1809.2953,1913.8695,104.5742,73.2153,31.3556
2026-05-03,South,Gewerbekunde,CHARGE,975,2202.4,111.8,55.4341,6.0325,-49.4016,-34.5814,-14.8205
2026-05-03,South,Gewerbekunde,DISCHARGE,1050,211.3,2453.3,28.9218,346.7674,317.8456,222.4989,95.355
2026-05-03,South,Gewerbekunde,MAX_CHARGE,1800,7272.2,0,-47.9624,0,47.9624,33.5676,14.3881
2026-05-03,South,Gewerbekunde,SELF_CONSUME,3375,1704.9,1914.1,183.0504,220.4359,37.3855,26.1698,11.2135
2026-05-03,South,Kleingewerbe,CHARGE,2756,6272.5,367,159.8534,19.8872,-139.9662,-97.9779,-41.9896
2026-05-03,South,Kleingewerbe,DISCHARGE,2968,622,7152,84.9432,1010.8995,925.9563,648.1894,277.7908
2026-05-03,South,Kleingewerbe,MAX_CHARGE,5088,20651.6,0,-135.4915,0,135.4915,94.8269,40.6422
2026-05-03,South,Kleingewerbe,SELF_CONSUME,9540,5207.1,5097,560.0065,588.5158,28.5093,19.9661,8.5545
2026-05-03,South,Privatkunde,CHARGE,10855,24145.2,1363.3,610.7905,74.3225,-536.468,-375.5276,-160.931
2026-05-03,South,Privatkunde,DISCHARGE,11690,2404.2,28224.1,328.3384,3990.5521,3662.2137,2563.6352,1098.6776
2026-05-03,South,Privatkunde,MAX_CHARGE,20040,81895.8,0,-540.4305,0,540.4305,378.2328,162.1211
2026-05-03,South,Privatkunde,SELF_CONSUME,37575,20380,20429.4,2190.8853,2360.7111,169.8258,118.8994,50.9449
2026-05-03,West,Gewerbekunde,CHARGE,1027,2305.1,124.1,58.8548,6.6668,-52.188,-36.5294,-15.6553
2026-05-03,West,Gewerbekunde,DISCHARGE,1106,236.6,2555.7,32.2914,361.3074,329.016,230.3191,98.7033
2026-05-03,West,Gewerbekunde,MAX_CHARGE,1896,7720.4,0,-51.1222,0,51.1222,35.7813,15.3347
2026-05-03,West,Gewerbekunde,SELF_CONSUME,3555,2022.7,1821,217.665,210.2076,-7.4574,-5.2193,-2.2376
2026-05-03,West,Kleingewerbe,CHARGE,2782,6103.4,388.2,151.9862,21.1691,-130.8171,-91.5711,-39.2435
2026-05-03,West,Kleingewerbe,DISCHARGE,2996,603.5,7141.4,82.4404,1009.6442,927.2038,649.0655,278.1602
2026-05-03,West,Kleingewerbe,MAX_CHARGE,5136,20984.6,0,-138.6296,0,138.6296,97.0215,41.5858
2026-05-03,West,Kleingewerbe,SELF_CONSUME,9630,5140.1,5258,553.6874,606.0372,52.3498,36.6498,15.698
2026-05-03,West,Privatkunde,CHARGE,11765,26216.5,1512.1,659.1539,82.7154,-576.4385,-403.5036,-172.9257
2026-05-03,West,Privatkunde,DISCHARGE,12670,2717.6,30090,371.2688,4254.833,3883.5642,2718.5855,1165.0856
2026-05-03,West,Privatkunde,MAX_CHARGE,21720,88671.4,0,-583.1171,0,583.1171,408.1052,174.9228
2026-05-03,West,Privatkunde,SELF_CONSUME,40725,22569.7,21968.3,2432.0118,2537.2273,105.2155,73.669,31.5418
2026-05-04,East,Gewerbekunde,CHARGE,88,62.4,19.7,4.0883,1.2745,-2.8138,-1.97,-0.8438
2026-05-04,East,Gewerbekunde,DISCHARGE,1848,121.6,5667.4,16.985,1007.1369,990.1519,693.1117,297.053
